Date,Time,RSNR(dB),Dst(ft),RxBt(V),GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-10-12,21:12:25.690,0,0,0.0,,0.0,0.00,0,0,6,-3,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:27.190,0,0,0.0,,0.0,0.00,0,0,6,-3,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:28.700,0,0,0.0,,0.0,0.00,0,0,5,-2,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:30.200,0,0,0.0,,0.0,0.00,0,0,7,-3,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:31.700,0,0,0.0,,0.0,0.00,0,0,6,-3,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:33.200,0,0,0.0,,0.0,0.00,0,0,6,-3,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:34.700,0,0,0.0,,0.0,0.00,0,0,6,-3,-520,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:36.200,0,0,0.0,,0.0,0.00,0,0,5,-3,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:37.700,0,0,0.0,,0.0,0.00,0,0,7,-4,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:39.210,0,0,0.0,,0.0,0.00,0,0,5,-2,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:40.710,0,0,0.0,,0.0,0.00,0,0,5,-3,-519,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:42.210,0,0,0.0,,0.0,0.00,0,0,5,-3,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:43.710,0,0,0.0,,0.0,0.00,0,0,5,-4,-518,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:45.210,0,0,0.0,,0.0,0.00,0,0,6,-3,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:46.710,0,0,0.0,,0.0,0.00,0,0,5,-3,-519,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:49.170,0,0,0.0,,0.0,0.00,0,0,5,-4,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:57.830,0,0,0.0,,0.0,0.00,0,0,5,-5,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:59.330,0,0,0.0,,0.0,0.00,0,0,5,-3,-518,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
